Model,Total Score,Included Tasks,Included Score,Avg Tests Passed,Pass Rate (%),Medal,Human Relative Rank,Human Percentile,Rank,Relative Score (%)
gpt-oss-120b-high,450.0,5,450.0,100.0,100.0,Gold,1,100.0,1,90.0
gpt-5,450.0,5,450.0,100.0,100.0,Gold,1,100.0,2,90.0
grok-4-fast-reasoning,405.0,5,405.0,96.98,80.0,Gold,1,100.0,3,81.0
gpt-oss-120b-medium,401.0,5,401.0,93.64,80.0,Gold,1,100.0,3,80.2
gpt-oss-120b_sp4,356.0,5,356.0,90.61,60.0,Gold,2,99.51690821256038,5,71.2
gpt-oss-120b_sp2,305.0,5,305.0,80.49,60.0,Gold,5,98.06763285024155,6,61.0
gpt-o3-mini-high,269.0,5,269.0,74.69,60.0,Gold,6,97.58454106280193,4,53.8
gpt-oss-120b_sp1,262.0,5,262.0,74.46,40.0,Gold,6,97.58454106280193,8,52.4
seed-oss_8192,253.0,5,253.0,71.22,60.0,Gold,9,96.13526570048309,5,50.6
gpt-oss-20b-high,253.0,5,253.0,71.68,60.0,Gold,9,96.13526570048309,6,50.6
gpt-oss-20b-medium,240.0,5,240.0,78.41,75.0,Gold,11,95.16908212560386,7,48.0
Qwen3-30B,240.0,5,240.0,63.95,60.0,Gold,11,95.16908212560386,8,48.0
gpt-oss-120b_sp3,233.0,5,233.0,67.41,40.0,Gold,12,94.68599033816425,13,46.6
QwQ-32B,230.0,5,230.0,60.77,60.0,Gold,12,94.68599033816425,9,46.0
claude-sonnet-4.5,210.0,5,210.0,67.03,40.0,Silver,24,88.88888888888889,15,42.0
Qwen3-32B,208.0,5,208.0,66.04,40.0,Silver,24,88.88888888888889,12,41.6
gemini-2.5-flash,208.0,5,208.0,64.92,40.0,Silver,24,88.88888888888889,10,41.6
deepseek-reasoner,208.0,5,208.0,66.04,40.0,Silver,24,88.88888888888889,11,41.6
gpt-4.1,208.0,5,208.0,62.67,40.0,Silver,24,88.88888888888889,13,41.6
seed-oss_2048,195.0,5,195.0,56.4,40.0,Silver,36,83.09178743961353,14,39.0
OpenCodeReasoning-Nemotron-32B-IOI,195.0,5,195.0,58.48,40.0,Silver,36,83.09178743961353,21,39.0
Qwen3-14B,195.0,5,195.0,56.78,40.0,Silver,36,83.09178743961353,16,39.0
DeepSeek-R1-Distill-Qwen-32B,195.0,5,195.0,61.26,40.0,Silver,36,83.09178743961353,17,39.0
seed-oss_16384,195.0,5,195.0,61.04,40.0,Silver,36,83.09178743961353,18,39.0
seed-oss_4096,195.0,5,195.0,55.53,40.0,Silver,36,83.09178743961353,20,39.0
seed-oss_-1,195.0,5,195.0,62.41,40.0,Silver,36,83.09178743961353,22,39.0
gpt-oss-20b-low,195.0,5,195.0,59.3,40.0,Silver,36,83.09178743961353,21,39.0
gemini-2.5-pro,195.0,5,195.0,64.57,40.0,Silver,36,83.09178743961353,15,39.0
gpt-oss-120b-low,195.0,5,195.0,58.53,40.0,Silver,36,83.09178743961353,19,39.0
DeepSeek-R1-Distill-Llama-70B,152.0,5,152.0,43.45,20.0,Bronze,90,57.00483091787439,23,30.4
deepseek-chat,133.0,5,133.0,47.59,40.0,Bronze,103,50.72463768115942,24,26.6
DeepSeek-R1-Distill-Qwen-14B,125.0,5,125.0,36.78,20.0,None,114,45.410628019323674,25,25.0
Qwen3-8B,122.0,5,122.0,39.05,20.0,None,114,45.410628019323674,26,24.4
OlympicCoder-7B,122.0,5,122.0,41.04,20.0,None,114,45.410628019323674,34,24.4
seed-oss_1024,102.0,5,102.0,35.62,20.0,None,149,28.502415458937197,27,20.4
Qwen3-30B-Non-Thinking,102.0,5,102.0,35.12,20.0,None,149,28.502415458937197,28,20.4
Llama-4-Scout,102.0,5,102.0,34.35,20.0,None,149,28.502415458937197,30,20.4
